frame,render_index,decode_ms,render_ms,total_ms
572,0,0.388854,5.81161,6.20047
573,0,0.32,5.95177,6.27177
574,0,0.517604,5.84766,6.36526
575,0,0.37,5.41911,5.78911
576,0,0.415104,3.40396,3.81906
577,0,0.387969,6.42682,6.81479
578,0,0.416198,5.87412,6.29031
579,0,0.417031,5.81094,6.22797
580,0,0.336927,5.32635,5.66328
581,0,0.414687,5.07115,5.48583
582,0,0.472083,3.41812,3.89021
583,0,0.311927,5.68901,6.00094
584,0,0.419323,6.12234,6.54167
585,0,0.340312,5.59214,5.93245
586,0,0.41,5.85318,6.26318
587,0,0.326927,3.425,3.75193
588,0,0.291667,5.76135,6.05302
589,0,0.485885,5.78802,6.27391
590,0,0.323646,5.78672,6.11036
591,0,0.476041,5.96578,6.44182
592,0,0.358229,5.79802,6.15625
593,0,0.384792,3.43448,3.81927
594,0,0.35375,5.65198,6.00573
595,0,0.298958,5.7163,6.01526
596,0,0.428386,5.89656,6.32495
597,0,0.32401,5.43521,5.75922
598,0,0.481615,6.70266,7.18427
599,0,0.385573,3.24422,3.62979
600,0,0.335209,5.31078,5.64599
601,0,0.373646,5.91437,6.28802
602,0,0.301927,6.33109,6.63302
603,0,0.437812,5.28646,5.72427
604,0,0.341615,4.69474,5.03635
605,0,0.516354,3.87104,4.38739
606,0,0.396979,6.29354,6.69052
607,0,0.323333,6.03578,6.35912
608,0,0.377448,5.83229,6.20974
609,0,0.308542,5.71599,6.02453
610,0,0.418177,6.1001,6.51828
611,0,0.348802,3.56719,3.91599
612,0,0.482813,5.4563,5.93912
613,0,0.481979,5.87656,6.35854
614,0,0.319635,5.61599,5.93562
615,0,0.403541,5.8712,6.27474
616,0,0.343542,5.47891,5.82245
617,0,0.49401,3.24708,3.74109
618,0,0.359166,6.16573,6.5249
619,0,0.429948,5.71224,6.14219
620,0,0.527084,5.86615,6.39323
621,0,0.339843,5.44886,5.7887
622,0,0.411927,6.10104,6.51297
623,0,0.859791,3.18401,4.0438
624,0,0.384844,5.16719,5.55203
625,0,0.386458,6.00198,6.38844
626,0,0.575156,6.20698,6.78214
627,0,0.402396,5.9313,6.3337
628,0,0.348594,5.70995,6.05854
629,0,0.58375,6.25052,6.83427
630,0,0.392604,3.42391,3.81651
631,0,0.392032,5.07021,5.46224
632,0,0.382447,6.16287,6.54531
633,0,0.361093,6.03042,6.39151
634,0,0.405677,5.7626,6.16828
635,0,0.337239,5.59953,5.93677
636,0,0.652448,3.39807,4.05052
637,0,0.9475,5.57365,6.52115
638,0,1.01776,5.05266,6.07042
639,0,0.5325,6.01745,6.54995
640,0,0.356771,5.97213,6.32891
641,0,0.457292,6.20344,6.66073
642,0,0.354271,4.55599,4.91026
643,0,0.433594,3.98484,4.41844
644,0,0.429687,5.75677,6.18646
645,0,0.324323,5.69365,6.01797
646,0,0.526719,5.7826,6.30932
647,0,0.374375,4.51,4.88438
648,0,0.467864,3.76047,4.22833
649,0,0.405782,5.87109,6.27688
650,0,0.330833,5.83677,6.1676
651,0,0.415104,5.79729,6.2124
652,0,0.313072,4.67109,4.98417
653,0,0.650364,3.81057,4.46094
654,0,0.507812,5.91719,6.425
655,0,0.929427,5.15563,6.08505
656,0,0.402031,6.1487,6.55073
657,0,0.358906,6.56813,6.92703
658,0,0.438906,4.9974,5.4363
659,0,0.394635,5.43057,5.82521
660,0,0.412344,3.56333,3.97568
661,0,0.413646,5.86891,6.28255
662,0,0.348229,5.69188,6.0401
663,0,0.40776,5.7875,6.19526
664,0,0.353125,5.9837,6.33682
665,0,0.419635,5.83578,6.25542
666,0,0.353282,3.42573,3.77901
667,0,0.398125,6.05099,6.44911
668,0,0.422969,5.97161,6.39458
669,0,0.321198,5.84427,6.16547
670,0,0.393698,6.11224,6.50594
671,0,0.380208,5.7013,6.08151
672,0,0.507656,5.82906,6.33672
673,0,0.344948,3.54182,3.88677
674,0,0.485104,5.61885,6.10396
675,0,0.469167,6.09219,6.56135
676,0,0.319271,5.86099,6.18026
677,0,0.372448,6.0337,6.40615
678,0,0.382605,6.58417,6.96677
679,0,0.391458,5.92365,6.3151
680,0,0.36927,5.80073,6.17
681,0,0.748593,3.34984,4.09844
682,0,0.354896,6.13833,6.49323
683,0,0.329271,5.64333,5.9726
684,0,0.422656,5.89109,6.31375
685,0,0.400937,5.78349,6.18443
686,0,0.457188,6.17875,6.63594
687,0,0.596354,5.37333,5.96969
688,0,0.430156,3.37953,3.80969
689,0,0.393646,5.85661,6.25026
690,0,0.331354,6.03453,6.36588
691,0,0.420781,6.02042,6.4412
692,0,0.379271,5.43729,5.81656
693,0,0.413489,6.19401,6.6075
694,0,0.382604,5.55323,5.93583
695,0,0.384166,3.41547,3.79963
696,0,0.391719,5.91547,6.30719
697,0,0.325885,5.64354,5.96943
698,0,1.02406,5.28474,6.3088
699,0,0.37349,6.395,6.76849
700,0,0.493958,6.01245,6.50641
701,0,0.374948,5.73406,6.10901
702,0,0.418333,3.47557,3.89391
703,0,0.372917,5.9312,6.30412
704,0,0.332343,5.76432,6.09667
705,0,0.522031,6.19156,6.71359
706,0,0.366042,5.55344,5.91948
707,0,0.586771,5.93057,6.51734
708,0,0.3575,4.47511,4.83261
709,0,0.356927,4.05187,4.4088
710,0,0.399792,5.90255,6.30234
711,0,0.306615,5.38776,5.69437
712,0,0.387864,3.31797,3.70583
713,0,0.404114,5.77662,6.18073
714,0,0.332656,5.46641,5.79906
715,0,0.543802,5.91885,6.46266
716,0,0.314636,5.8825,6.19714
717,0,0.404062,5.76714,6.1712
718,0,0.382083,5.51354,5.89562
719,0,0.505677,3.43438,3.94005
720,0,0.405261,6.25865,6.66391
721,0,1.2662,5.46172,6.72792
722,0,0.4625,5.82812,6.29063
723,0,0.350781,5.57531,5.92609
724,0,0.418594,6.17115,6.58974
725,0,0.355677,5.50594,5.86161
726,0,0.400625,3.38104,3.78167
727,0,0.387968,5.8262,6.21417
728,0,0.400053,6.01792,6.41797
729,0,0.493802,5.78938,6.28318
730,0,0.344375,5.41146,5.75583
731,0,0.405833,6.06026,6.46609
732,0,0.358282,3.47734,3.83562
