frame,render_index,decode_ms,render_ms,total_ms
118,3,0,1.82349,1.82349
119,0,0.37375,3.29281,3.66656
119,1,0,3.83927,3.83927
119,2,0,4.68568,4.68568
119,3,0,1.94453,1.94453
120,0,0.507448,5.81073,6.31818
120,1,0,4.68547,4.68547
120,2,0,1.77266,1.77266
120,3,0,1.7413,1.7413
121,0,0.355573,5.81693,6.1725
121,1,0,4.76542,4.76542
121,2,0,1.83193,1.83193
121,3,0,1.78984,1.78984
122,0,0.365834,5.47094,5.83677
122,1,0,4.82167,4.82167
122,2,0,2.03375,2.03375
122,3,0,1.77328,1.77328
123,0,0.995365,5.08547,6.08083
123,1,0,4.57969,4.57969
123,2,0,1.77078,1.77078
123,3,0,1.80354,1.80354
124,0,0.386406,5.26729,5.6537
124,1,0,4.62984,4.62984
124,2,0,1.79682,1.79682
124,3,0,2.21359,2.21359
125,0,0.419375,5.08495,5.50432
125,1,0,4.75667,4.75667
125,2,0,1.8125,1.8125
125,3,0,1.83057,1.83057
126,0,0.563698,4.87906,5.44276
126,1,0,4.57906,4.57906
126,2,0,1.75557,1.75557
126,3,0,1.74505,1.74505
127,0,0.449375,5.18823,5.6376
127,1,0,4.59792,4.59792
127,2,0,1.76656,1.76656
127,3,0,1.73901,1.73901
128,0,0.503855,5.21578,5.71964
128,1,0,4.78484,4.78484
128,2,0,1.81729,1.81729
128,3,0,1.78703,1.78703
129,0,0.439323,5.07448,5.5138
129,1,0,4.58672,4.58672
129,2,0,1.75989,1.75989
129,3,0,1.77172,1.77172
130,0,0.973645,4.82828,5.80193
130,1,0,4.57062,4.57062
130,2,0,1.76031,1.76031
130,3,0,1.74995,1.74995
131,0,0.963854,5.18104,6.1449
131,1,0,4.65401,4.65401
131,2,0,1.78719,1.78719
131,3,0,1.78114,1.78114
132,0,0.464323,4.82625,5.29057
132,1,0,4.59057,4.59057
132,2,0,1.76969,1.76969
132,3,0,1.76172,1.76172
133,0,0.583906,5.48932,6.07323
133,1,0,4.59234,4.59234
133,2,0,1.7588,1.7588
133,3,0,1.77969,1.77969
134,0,0.579948,5.26286,5.84281
134,1,0,4.66786,4.66786
134,2,0,1.75823,1.75823
134,3,0,1.74964,1.74964
135,0,0.453333,4.85927,5.3126
