(0.018,0.002) (0.017,0.001) (0.017,0.000) (0.017,0.000) (0.018,0.000) (0.017,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.016,0.000) (0.015,0.000) (0.013,-0.007) (0.015,-0.007) (0.015,0.002) (0.016,0.001) (0.015,0.001) (0.023,0.008) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.001) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.033,0.007) (0.016,0.001) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.016,0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.016,-0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.017,-0.003) (0.016,0.002) (0.016,0.010) (0.016,0.003) (0.015,0.005) (0.014,0.006)
(0.018,0.002) (0.018,0.001) (0.018,0.000) (0.018,0.000) (0.018,0.000) (0.017,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.016,0.000) (0.016,0.000) (0.013,-0.004) (0.015,-0.006) (0.014,0.002) (0.016,0.000) (0.015,0.001) (0.024,0.007) (0.016,0.000) (0.024,0.007) (0.024,0.007) (0.015,0.001) (0.024,0.007) (0.015,0.001) (0.013,0.001) (-0.005,-0.007) (0.012,-0.001) (0.018,0.002) (0.016,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.014,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.016,-0.000) (0.016,0.000) (0.016,0.000) (0.016,-0.000) (0.017,-0.003) (0.016,-0.001) (0.016,0.006) (0.016,0.002) (0.015,0.003) (0.013,0.005)
(0.035,-0.001) (0.035,-0.002) (0.035,-0.002) (0.035,-0.002) (0.035,-0.002) (0.017,-0.002) (0.016,-0.002) (0.016,-0.002) (0.016,-0.002) (0.015,-0.002) (0.016,-0.002) (0.016,-0.001) (0.013,0.001) (0.016,-0.004) (0.014,0.002) (0.016,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.014,0.001) (0.014,0.001) (0.011,-0.002) (0.011,-0.001) (0.018,0.001) (0.017,0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.016,-0.001) (0.015,-0.001) (0.015,-0.001) (0.016,-0.000) (0.015,-0.000) (0.016,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.001) (0.016,-0.000) (0.017,-0.002) (0.016,0.001) (0.016,0.005) (0.016,0.002) (0.015,0.003) (0.003,0.018)
(0.002,-0.020) (0.007,-0.008) (0.012,-0.004) (0.008,0.000) (0.019,-0.003) (0.017,-0.002) (0.016,-0.002) (0.016,-0.002) (0.016,-0.002) (0.015,-0.002) (0.016,-0.002) (0.016,-0.002) (0.012,0.001) (0.016,0.000) (0.013,0.001) (0.014,-0.000) (0.016,0.000) (0.015,0.001) (0.015,0.001) (0.026,0.007) (0.026,0.006) (0.015,0.001) (0.014,0.000) (0.014,0.001) (0.011,-0.001) (0.011,-0.001) (0.019,0.001) (0.016,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.016,-0.001) (0.015,-0.000) (0.015,-0.000) (0.016,-0.001) (0.015,-0.001) (0.016,-0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.013,0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.016,0.000) (0.016,-0.000) (0.016,-0.000) (0.017,-0.003) (0.016,0.001) (0.016,0.004) (0.016,0.003) (0.015,0.004) (0.002,0.018)
(0.002,-0.018) (0.002,-0.008) (0.012,-0.002) (0.008,0.000) (0.019,0.000) (0.017,0.002) (0.016,0.002) (0.016,0.002) (0.016,0.001) (0.015,0.000) (0.016,-0.000) (0.016,-0.001) (0.012,0.000) (0.015,0.000) (0.014,0.000) (0.014,-0.000) (0.015,0.000) (0.014,0.001) (0.013,0.001) (-0.015,-0.016) (-0.016,-0.016) (0.000,-0.008) (0.014,0.000) (0.014,0.001) (0.013,0.001) (0.014,0.000) (0.017,-0.000) (0.016,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,0.000) (0.016,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.014,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.013,0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.008,0.009) (0.016,0.000) (0.016,0.000) (0.016,0.001) (0.017,-0.001) (0.016,0.003) (0.016,0.006) (0.016,0.003) (0.015,0.004) (0.002,0.018)
(0.001,-0.041) (0.012,-0.004) (0.012,-0.001) (0.008,0.000) (0.019,0.000) (0.017,0.001) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.015,0.000) (0.016,-0.000) (0.016,-0.000) (0.012,0.000) (0.014,0.001) (0.014,0.000) (0.014,-0.000) (0.016,0.000) (0.015,0.000) (0.014,0.001) (0.014,0.000) (0.000,-0.008) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.018,0.000) (0.017,-0.001) (0.015,-0.001) (0.015,-0.002) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.014,0.000) (0.017,-0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.013,0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.009,0.008) (0.016,0.000) (0.017,0.000) (0.016,0.001) (0.018,0.000) (0.016,0.008) (0.016,0.008) (0.016,0.004) (0.014,0.005) (0.002,0.018)
(0.002,-0.041) (0.012,-0.002) (0.012,-0.000) (0.008,0.000) (0.027,0.001) (0.017,0.000) (0.016,0.001) (0.016,0.001) (0.016,0.000) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.012,-0.000) (0.014,0.000) (0.015,0.000) (0.016,0.000) (0.018,-0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (-0.002,-0.004) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.001) (0.019,0.002) (0.016,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.014,-0.000) (0.016,-0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.014,0.001) (0.014,-0.001) (0.014,-0.002) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,0.000) (0.016,-0.000) (0.017,-0.001) (0.017,0.000) (0.018,0.000) (0.016,0.011) (0.016,0.008) (0.016,0.004) (0.014,0.004) (0.001,0.017)
(0.001,-0.042) (0.012,-0.002) (0.012,-0.000) (0.008,0.000) (0.023,0.000) (0.017,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.012,-0.001) (0.014,0.000) (0.014,0.000) (0.015,-0.000) (0.017,-0.000) (0.016,-0.001) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.015,0.001) (0.016,0.000) (0.016,0.000) (0.017,0.000) (0.016,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.000) (0.014,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.014,-0.001) (0.014,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.016,-0.001) (0.015,-0.002) (0.015,-0.003) (0.016,-0.001) (0.015,-0.000) (0.016,-0.000) (0.018,-0.001) (0.017,0.001) (0.018,0.003) (0.016,0.011) (0.016,0.008) (0.016,0.004) (0.014,0.004) (0.001,0.017)
(0.007,-0.047) (0.012,-0.002) (0.012,-0.000) (0.000,0.000) (0.016,0.000) (0.017,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.001) (0.015,-0.000) (0.016,-0.001) (0.016,-0.001) (0.013,-0.001) (0.015,-0.000) (0.015,0.000) (0.016,-0.000) (0.017,-0.000) (0.019,-0.001) (0.016,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.017,0.000) (0.016,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.015,-0.000) (0.014,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.016,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.014,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.016,-0.001) (0.016,-0.002) (0.016,-0.004) (0.016,-0.002) (0.015,-0.001) (0.016,-0.000) (0.018,-0.001) (0.016,-0.001) (0.018,0.003) (0.016,0.010) (0.016,0.007) (0.016,0.004) (0.014,0.004) (0.001,0.017)
(0.000,-0.145) (0.012,-0.002) (0.012,-0.000) (0.000,0.000) (0.016,0.000) (0.018,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.001) (0.015,-0.000) (0.016,-0.001) (0.016,-0.001) (0.013,-0.001) (0.015,-0.000) (0.016,0.000) (0.016,-0.000) (0.017,-0.001) (0.019,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.015,0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.015,0.000) (0.016,0.000) (0.016,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.014,-0.000) (0.014,-0.000) (0.015,-0.001) (0.016,-0.001) (0.016,-0.001) (0.016,-0.000) (0.016,-0.000) (0.016,-0.002) (0.016,-0.002) (0.016,-0.002) (0.015,-0.001) (0.016,-0.001) (0.018,-0.002) (0.016,-0.002) (0.018,0.001) (0.016,0.008) (0.016,0.007) (0.016,0.005) (0.014,0.004) (0.001,0.017)
(0.003,-0.145) (0.004,-0.002) (0.004,-0.001) (0.000,0.000) (0.016,0.000) (0.018,-0.000) (0.016,0.000) (0.016,0.000) (0.016,0.001) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.014,-0.002) (0.015,-0.000) (0.016,-0.000) (0.015,-0.001) (0.016,-0.000) (0.019,-0.001) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.014,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.013,-0.001) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,-0.001) (0.016,0.000) (0.016,-0.001) (0.016,-0.001) (0.016,-0.001) (0.016,-0.002) (0.016,0.000) (0.016,-0.000) (0.018,-0.001) (0.016,-0.001) (0.017,0.001) (0.016,0.008) (0.016,0.007) (0.016,0.005) (0.013,0.005) (0.001,0.018)
(0.006,-0.145) (0.020,-0.002) (0.016,-0.001) (0.000,0.000) (0.016,0.000) (0.018,-0.000) (0.016,0.000) (0.016,0.000) (0.016,0.001) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.014,-0.001) (0.014,0.000) (0.016,0.000) (0.016,-0.000) (0.017,0.000) (0.019,-0.000) (0.015,-0.002) (0.015,-0.002) (0.015,-0.002) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.014,-0.000) (0.014,-0.000) (0.016,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.017,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.014,-0.000) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.014,-0.000) (0.014,-0.000) (0.012,0.000) (0.014,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.001) (0.015,-0.001) (0.016,-0.001) (0.016,-0.001) (0.016,-0.000) (0.016,-0.000) (0.016,0.001) (0.016,0.000) (0.018,-0.001) (0.016,-0.001) (0.017,0.001) (0.016,0.009) (0.016,0.008) (0.016,0.005) (0.013,0.004) (0.000,0.017)
(0.007,-0.145) (0.007,-0.145) (0.020,-0.001) (0.000,0.000) (0.016,0.000) (0.018,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,0.000) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.014,-0.001) (0.013,-0.000) (0.014,0.000) (0.016,-0.000) (0.017,0.000) (0.019,0.000) (0.015,0.003) (0.015,0.001) (0.015,0.000) (0.015,-0.000) (0.016,-0.001) (0.015,-0.000) (0.015,-0.000) (0.014,-0.000) (0.014,-0.000) (0.016,0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.018,-0.002) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.013,-0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.014,-0.000) (0.014,-0.000) (0.014,0.000) (0.015,0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.001) (0.016,-0.000) (0.015,-0.000) (0.016,-0.001) (0.015,-0.000) (0.016,-0.000) (0.017,0.001) (0.016,0.001) (0.018,0.002) (0.016,0.000) (0.017,0.004) (0.016,0.012) (0.015,0.007) (0.016,0.005) (0.015,0.004) (0.000,0.016)
(0.008,-0.109) (0.008,-0.109) (0.020,-0.001) (0.000,0.000) (0.016,0.000) (0.019,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,0.000) (0.015,-0.000) (0.016,0.000) (0.016,0.000) (0.015,-0.001) (0.014,-0.000) (0.015,-0.000) (0.017,-0.000) (0.017,-0.000) (0.019,0.000) (0.015,0.008) (0.015,0.003) (0.015,0.003) (0.015,0.002) (0.016,-0.000) (0.015,-0.001) (0.015,-0.002) (0.014,-0.002) (0.013,-0.002) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.018,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.013,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.014,0.000) (0.014,0.000) (0.016,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,0.000) (0.016,0.002) (0.016,0.002) (0.018,0.003) (0.016,0.001) (0.017,0.012) (0.016,0.012) (0.015,0.006) (0.016,0.003) (0.015,0.003) (-0.000,0.016)
(0.008,-0.109) (0.008,-0.109) (0.016,-0.001) (0.000,0.000) (0.016,0.000) (0.019,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.017,-0.000) (0.018,-0.000) (0.019,0.000) (0.015,0.010) (0.015,0.004) (0.015,0.004) (0.015,0.003) (0.016,0.001) (0.015,0.000) (0.015,0.000) (0.014,-0.000) (0.013,-0.001) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.018,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.013,0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.014,0.002) (0.014,0.002) (0.014,0.003) (0.013,0.003) (0.015,0.003) (0.016,0.003) (0.016,0.003) (0.016,0.002) (0.016,0.002) (0.015,0.000) (0.015,-0.000) (0.015,-0.001) (0.016,-0.000) (0.016,0.000) (0.017,0.001) (0.017,0.002) (0.018,0.002) (0.016,0.000) (0.017,0.014) (0.016,0.008) (0.016,0.003) (0.016,0.002) (0.015,0.002) (-0.001,0.015)
(0.008,-0.078) (0.008,-0.078) (0.015,-0.002) (0.000,0.000) (0.016,0.000) (0.019,-0.000) (0.016,-0.001) (0.016,-0.000) (0.016,-0.001) (0.015,-0.001) (0.016,-0.000) (0.016,0.000) (0.015,0.002) (0.015,0.003) (0.017,0.003) (0.017,0.004) (0.017,0.004) (0.019,0.004) (0.015,0.008) (0.016,0.005) (0.016,0.007) (0.015,0.007) (0.016,0.001) (0.015,0.001) (0.015,0.000) (0.014,-0.000) (0.013,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.018,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.013,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.001) (0.014,0.001) (0.014,0.001) (0.014,0.000) (0.014,0.000) (0.013,0.001) (0.013,0.001) (0.013,0.001) (0.013,0.002) (0.013,0.003) (0.014,0.003) (0.014,0.004) (0.016,0.004) (0.018,0.004) (0.016,0.002) (0.017,0.001) (0.016,0.003) (0.016,0.001) (0.016,0.002) (0.015,0.003) (-0.002,0.015)
(0.007,-0.082) (0.007,-0.082) (0.015,-0.002) (0.000,0.000) (0.016,0.000) (0.019,0.000) (0.016,-0.001) (0.016,-0.000) (0.016,-0.001) (0.015,0.002) (0.016,0.003) (0.016,0.002) (0.015,0.001) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.021,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.016,0.002) (0.015,0.001) (0.015,0.000) (0.014,-0.000) (0.013,-0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.018,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.013,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.016,0.001) (0.015,0.001) (0.016,0.002) (0.016,0.003) (0.016,0.002) (0.016,0.002) (0.015,0.003) (0.008,0.009)
(0.010,-0.035) (0.010,-0.035) (0.016,-0.002) (0.000,0.000) (0.016,0.000) (0.019,0.000) (0.016,-0.001) (0.016,-0.001) (0.016,-0.001) (0.015,0.001) (0.016,0.001) (0.016,0.000) (0.015,0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.018,-0.000) (0.023,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.016,0.002) (0.015,0.001) (0.015,0.000) (0.014,-0.000) (0.014,-0.000) (0.017,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.001) (0.016,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.001) (0.016,0.002) (0.016,0.002) (0.016,0.001) (0.016,0.002) (0.016,0.002) (0.006,0.008)
(0.013,-0.021) (0.015,-0.013) (0.016,-0.002) (0.000,0.000) (0.016,0.000) (0.016,0.000) (0.016,-0.001) (0.016,-0.001) (0.016,-0.001) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.017,-0.000) (0.023,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,0.000) (0.015,0.002) (0.015,0.001) (0.015,0.000) (0.014,-0.000) (0.014,-0.000) (0.017,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.014,-0.001) (0.014,-0.001) (0.014,-0.001) (0.014,-0.001) (0.014,-0.000) (0.014,-0.000) (0.014,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.015,0.001) (0.016,0.001) (0.016,0.002) (0.003,0.009)
(0.015,-0.005) (0.015,-0.002) (0.016,-0.001) (0.000,0.000) (0.016,0.000) (0.016,0.000) (0.016,-0.001) (0.016,-0.001) (0.016,-0.001) (0.016,-0.000) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.001) (0.016,-0.001) (0.015,-0.001) (0.017,-0.001) (0.023,-0.001) (0.016,-0.001) (0.016,-0.001) (0.015,-0.001) (0.016,-0.000) (0.015,0.002) (0.015,0.001) (0.015,0.000) (0.014,-0.000) (0.014,-0.001) (0.017,-0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.015,0.000) (0.014,0.000) (0.015,0.000) (0.014,-0.000) (0.014,-0.000) (0.014,-0.000) (0.014,-0.000) (0.014,-0.000) (0.013,-0.000) (0.013,-0.000) (0.013,0.000) (0.013,0.000) (0.012,-0.000) (0.012,-0.000) (0.012,-0.001) (0.013,-0.001) (0.017,-0.001) (0.016,-0.001) (0.016,-0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.001) (0.014,0.002) (0.016,0.002) (0.016,0.002) (0.001,0.008)
(0.015,-0.007) (0.015,-0.005) (0.016,-0.002) (-0.004,-0.000) (0.016,0.000) (0.016,0.000) (0.016,-0.001) (0.016,-0.001) (0.016,-0.001) (0.016,-0.001) (0.015,-0.001) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.018,0.000) (0.022,0.000) (0.026,0.000) (0.024,0.001) (0.016,0.001) (0.016,0.001) (0.015,0.001) (0.016,0.001) (0.015,0.002) (0.015,0.001) (0.015,0.000) (0.014,-0.000) (0.014,-0.001) (0.017,-0.001) (0.016,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.016,0.000) (0.015,-0.000) (0.015,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.016,0.000) (0.015,0.000) (0.014,0.000) (0.014,0.000) (0.012,0.000) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.017,0.001) (0.015,0.001) (0.015,0.000) (0.016,0.001) (0.014,0.004) (0.016,0.002) (0.016,0.002) (0.000,0.008)
(0.015,-0.009) (0.015,-0.008) (0.016,-0.003) (0.000,-0.000) (0.016,0.000) (0.016,0.000) (0.016,-0.001) (0.016,-0.001) (0.016,0.002) (0.016,0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.022,-0.000) (0.024,-0.000) (0.024,-0.000) (0.023,-0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.015,0.002) (0.015,0.001) (0.015,0.000) (0.014,-0.000) (0.014,-0.001) (0.023,-0.007) (0.016,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.016,-0.001) (0.016,-0.001) (0.015,-0.001) (0.015,-0.001) (0.014,-0.001) (0.013,-0.000) (0.014,-0.000) (0.013,0.000) (0.013,0.000) (0.013,0.000) (0.012,0.000) (0.012,0.000) (0.011,0.001) (0.011,0.001) (0.010,0.001) (0.010,0.001) (0.016,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.013,0.001) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.017,0.001) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.014,0.001) (0.016,0.004) (0.016,0.003) (-0.001,0.009)
(0.015,-0.012) (0.015,-0.008) (0.015,-0.004) (0.012,-0.000) (0.016,0.000) (0.016,0.000) (0.016,-0.000) (0.016,0.002) (0.016,0.001) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.023,-0.000) (0.025,-0.000) (0.023,-0.000) (0.017,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.002) (0.015,0.001) (0.015,0.000) (0.014,-0.000) (0.014,-0.001) (0.022,-0.007) (0.016,-0.000) (0.016,0.000) (0.015,0.001) (0.015,0.001) (0.016,0.001) (0.016,-0.001) (0.015,-0.001) (0.015,-0.001) (0.014,-0.001) (0.013,-0.000) (0.013,-0.000) (0.013,-0.000) (0.013,-0.000) (0.012,-0.000) (0.011,-0.000) (0.010,-0.000) (0.010,-0.000) (0.010,-0.000) (0.010,-0.000) (0.009,-0.000) (0.017,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.012,0.000) (0.014,0.000) (0.015,0.000) (0.015,0.000) (0.017,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.014,0.001) (0.015,0.006) (0.014,0.007) (0.009,0.009)
