variant,run,case,frame_id,mode,reference_id,encode_ms,wire_bytes,detail_bytes,decoded_raw_bytes,decoded_raw_fnv1a64,wire_fnv1a64
candidate,run1,scene_a_zero_ack_fallback,207,independent,0,3.9219,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,208,independent,0,4.0103,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,209,independent,0,4.2416,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,210,independent,0,4.2315,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,211,independent,0,4.0236,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,212,independent,0,3.8943,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,213,independent,0,3.9581,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,214,independent,0,4.4569,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,215,independent,0,3.9918,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,216,independent,0,4.1203,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,217,independent,0,4.0331,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,218,independent,0,3.9373,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,219,independent,0,4.1407,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,220,independent,0,3.8996,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,221,independent,0,4.0867,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,222,independent,0,4.1246,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,223,independent,0,4.0409,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,224,independent,0,4.8533,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,225,independent,0,4.2986,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,226,independent,0,4.3230,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,227,independent,0,4.0445,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,228,independent,0,4.2934,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_a_zero_ack_fallback,229,independent,0,4.0969,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run1,scene_b_motion,406,motion,405,8.8286,119745,117070,722128,9907604201420eb8,3028fc3ccccc6d86
candidate,run1,scene_b_motion,407,motion,406,9.1869,119379,116704,722128,bb2841026995dce4,1ef5661087955770
candidate,run1,scene_b_motion,408,independent,0,7.3014,139570,136895,722128,4b25f0c55c95baf5,cdc4cafa7362f127
candidate,run1,scene_b_motion,409,motion,408,8.5695,118554,115879,722128,501e12b5db1beccb,fb8fb0f88d09b785
candidate,run1,scene_b_motion,410,motion,409,8.9074,118255,115580,722128,510ef6d472eb75e6,8a37c13936e06985
candidate,run1,scene_b_motion,411,motion,410,8.5797,117997,115322,722128,3638496c1e09f35c,004782dad55e3482
candidate,run1,scene_b_motion,412,motion,411,9.4639,117667,114992,722128,998ad3ac0acfe1e3,3ba14ff545735ffa
candidate,run1,scene_b_motion,413,motion,412,8.7936,117559,114884,722128,a166e15f4f15cd60,d5548d25883c81c9
candidate,run1,scene_b_motion,414,motion,413,8.8306,116912,114237,722128,76c532524c302baa,8ba4b13ce67b9ea1
candidate,run1,scene_b_motion,415,motion,414,8.7934,116706,114031,722128,cfdf2aa11e21078a,2a47da80a78d3293
candidate,run1,scene_b_motion,416,independent,0,7.8111,137065,134390,722128,6ee2fcad6eca2c8b,8ceba6dbd5bcf2ee
candidate,run1,scene_b_motion,417,motion,416,8.9204,116321,113646,722128,2fea8c576d326550,19bd7f2587c8c970
candidate,run1,scene_b_motion,418,motion,417,8.9622,116097,113422,722128,03c24d36355ce265,bc5ab71eddc2c9c3
candidate,run1,scene_b_motion,419,motion,418,8.7303,115631,112956,722128,30a4b62803c6770b,170e0a3cc982bba5
candidate,run1,scene_b_motion,420,motion,419,8.8472,115629,112954,722128,d9b0d4392f82b3fe,9d75ffc8c1a00c7b
candidate,run1,scene_b_motion,421,motion,420,9.6072,115210,112535,722128,cb3d3fbec0e02244,183c118116527408
candidate,run1,scene_b_motion,422,motion,421,9.6936,115387,112712,722128,546a6806559d0905,c529ab4e07920cfc
candidate,run1,scene_b_motion,423,motion,422,9.3409,114985,112310,722128,4c3d57cfb87b8dd7,23631e7641874d93
candidate,run1,scene_b_motion,424,independent,0,7.9739,136011,133336,722128,4568d429357d1fd9,96ff55dd9a072835
candidate,run1,scene_b_motion,425,motion,424,9.6846,115021,112346,722128,1a64ced8f4164ff1,c087efefa3af0a0a
candidate,run1,scene_b_motion,426,motion,425,9.5145,114411,111736,722128,6ae4d3344ed2bb22,404056202a3242ca
candidate,run1,scene_b_motion,427,motion,426,9.3829,114548,111873,722128,fbbd5d4d229fbbb2,14fee9efd2ef2db1
candidate,run1,scene_b_motion,428,motion,427,9.3963,113804,111129,722128,8f171ea4316d0d31,39a469771f162bc6
candidate,run1,scene_b_motion,429,motion,428,9.1392,113907,111232,722128,b3ca5aabafca62c3,db218d4c5878b37f
candidate,run1,scene_a_to_b_cut_then_static,806,motion,805,4.2882,4064,1389,722128,98582ddcde0c60e2,dd352862115ae46d
candidate,run1,scene_a_to_b_cut_then_static,807,motion,806,4.4322,4064,1389,722128,98582ddcde0c60e2,023cd67074e9d0bc
candidate,run1,scene_a_to_b_cut_then_static,808,independent,0,4.0167,141562,138887,722128,98582ddcde0c60e2,8eac849217615cdc
candidate,run1,scene_a_to_b_cut_then_static,809,motion,808,4.9563,4064,1389,722128,98582ddcde0c60e2,c805feb560872f3a
candidate,run1,scene_a_to_b_cut_then_static,810,motion,809,4.4549,4064,1389,722128,98582ddcde0c60e2,287ff0d4ac461d81
candidate,run1,scene_a_to_b_cut_then_static,811,motion,810,4.4630,4064,1389,722128,98582ddcde0c60e2,9cfe478ad2e46e50
candidate,run1,scene_a_to_b_cut_then_static,812,motion,811,4.5777,4064,1389,722128,98582ddcde0c60e2,38c6ea2e5b363657
candidate,run1,scene_a_to_b_cut_then_static,813,motion,812,4.7065,4064,1389,722128,98582ddcde0c60e2,38f7a1dee3e5e28e
candidate,run1,scene_a_to_b_cut_then_static,814,motion,813,4.2774,4064,1389,722128,98582ddcde0c60e2,3e21fe67f348e3d5
candidate,run1,scene_a_to_b_cut_then_static,815,motion,814,4.6415,4064,1389,722128,98582ddcde0c60e2,a097328f1215cfa4
candidate,run1,scene_a_to_b_cut_then_static,816,independent,0,3.9865,141562,138887,722128,98582ddcde0c60e2,8eac849217615cdc
candidate,run1,scene_a_to_b_cut_then_static,817,motion,816,4.4712,4064,1389,722128,98582ddcde0c60e2,c6b6beee2246e5e2
candidate,run1,scene_a_to_b_cut_then_static,818,motion,817,4.4937,4064,1389,722128,98582ddcde0c60e2,5b8dce3d0eef6ae9
candidate,run1,scene_a_to_b_cut_then_static,819,motion,818,4.7506,4064,1389,722128,98582ddcde0c60e2,d564c28b3650c878
candidate,run1,scene_a_to_b_cut_then_static,820,motion,819,4.7308,4064,1389,722128,98582ddcde0c60e2,85004bb5b42eb87f
candidate,run1,scene_a_to_b_cut_then_static,821,motion,820,4.6887,4064,1389,722128,98582ddcde0c60e2,a2b639a6328c6cb6
candidate,run1,scene_a_to_b_cut_then_static,822,motion,821,4.3718,4064,1389,722128,98582ddcde0c60e2,f7ac222e5a36e37d
candidate,run1,scene_a_to_b_cut_then_static,823,motion,822,4.6709,4064,1389,722128,98582ddcde0c60e2,e67bb99c24d6f88c
candidate,run1,scene_a_to_b_cut_then_static,824,independent,0,4.1289,141562,138887,722128,98582ddcde0c60e2,8eac849217615cdc
candidate,run1,scene_a_to_b_cut_then_static,825,motion,824,4.4409,4064,1389,722128,98582ddcde0c60e2,cf7fcf08b42d3d0a
candidate,run1,scene_a_to_b_cut_then_static,826,motion,825,4.5686,4064,1389,722128,98582ddcde0c60e2,0fa491a20adbc691
candidate,run1,scene_a_to_b_cut_then_static,827,motion,826,4.4252,4064,1389,722128,98582ddcde0c60e2,59c253575563eb20
candidate,run1,scene_a_to_b_cut_then_static,828,motion,827,5.0354,4064,1389,722128,98582ddcde0c60e2,061053e64d3cada7
candidate,run1,scene_a_to_b_cut_then_static,829,motion,828,4.4785,4064,1389,722128,98582ddcde0c60e2,03965fc7f89e22de
candidate,run2,scene_a_motion,206,motion,205,7.6961,68796,66121,722128,cb4936b83fc54820,e1c90954ce4492bd
candidate,run2,scene_a_motion,207,motion,206,7.4921,68782,66107,722128,bbdf2f71a384be64,43274cc5dd2c2712
candidate,run2,scene_a_motion,208,independent,0,6.6439,111931,109256,722128,b518c6fec7367c52,e5cb2b454808b137
candidate,run2,scene_a_motion,209,motion,208,7.6855,68832,66157,722128,ed0cedb14d52229b,5b5986b152500f99
candidate,run2,scene_a_motion,210,motion,209,7.5214,69008,66333,722128,91631cae452a6392,520d2f6665115aed
candidate,run2,scene_a_motion,211,motion,210,7.4663,69277,66602,722128,bd77593c5cc518e1,1f28ad6da87fe846
candidate,run2,scene_a_motion,212,motion,211,7.3507,69070,66395,722128,83092df7ffed8818,74457c849d72d29b
candidate,run2,scene_a_motion,213,motion,212,8.4727,69246,66571,722128,f742cf7e2e870c52,59667e1e6f77fd4e
candidate,run2,scene_a_motion,214,motion,213,7.6117,69287,66612,722128,3a211f651c2c6fe9,f0e56ed2efe7fe06
candidate,run2,scene_a_motion,215,motion,214,7.4294,69322,66647,722128,c00fcdc050f3c73d,a322da5173e30889
candidate,run2,scene_a_motion,216,independent,0,6.5392,110442,107767,722128,b770bd20e5730045,75d7fea320f408c5
candidate,run2,scene_a_motion,217,motion,216,7.7812,68576,65901,722128,5103c37306df0ec6,759db098d0b3beb0
candidate,run2,scene_a_motion,218,motion,217,7.9116,68856,66181,722128,87abc823a6071aa3,f141193250b7f752
candidate,run2,scene_a_motion,219,motion,218,7.6063,68541,65866,722128,18b3c37933e0e666,ca77c3c00752695c
candidate,run2,scene_a_motion,220,motion,219,7.8612,68748,66073,722128,9699386f4ccbbce4,7d896153e4db278e
candidate,run2,scene_a_motion,221,motion,220,7.4906,68421,65746,722128,0f2b2763b4a6c70c,59643959f8cf4d81
candidate,run2,scene_a_motion,222,motion,221,7.4770,68651,65976,722128,cc72a0676ed89484,9a8da1d2c7aa099a
candidate,run2,scene_a_motion,223,motion,222,7.3753,68496,65821,722128,08b6cd853f8f0ef6,8b49e9c453bd10bf
candidate,run2,scene_a_motion,224,independent,0,6.4020,108390,105715,722128,1d9f2613e564bd13,921c7012b8e265d9
candidate,run2,scene_a_motion,225,motion,224,7.4290,68194,65519,722128,1945d4166d577fbd,ff8ae78dfb0c90a6
candidate,run2,scene_a_motion,226,motion,225,7.5662,68306,65631,722128,b68dab58bf1b0332,20a4c8a682c7a0d3
candidate,run2,scene_a_motion,227,motion,226,7.4977,68127,65452,722128,fd87d0e38b28bf3c,988e0aaec3eb7ee6
candidate,run2,scene_a_motion,228,motion,227,7.5900,68628,65953,722128,65aaf509e73b0723,e4a703717f0e7a35
candidate,run2,scene_a_motion,229,motion,228,7.5588,68461,65786,722128,e6054ffa45837d2c,db65e35ccfbf3223
candidate,run2,scene_a_zero_ack_fallback,206,independent,0,3.6548,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,207,independent,0,3.8570,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,208,independent,0,3.6696,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,209,independent,0,3.4730,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,210,independent,0,3.5024,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,211,independent,0,3.5714,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,212,independent,0,3.5011,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,213,independent,0,3.5412,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,214,independent,0,3.8202,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,215,independent,0,3.7265,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,216,independent,0,3.8208,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,217,independent,0,3.6229,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,218,independent,0,3.4637,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,219,independent,0,3.5278,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,220,independent,0,3.4697,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,221,independent,0,3.5747,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,222,independent,0,3.5513,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,223,independent,0,3.9338,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,224,independent,0,3.6637,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,225,independent,0,3.5646,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,226,independent,0,3.5244,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,227,independent,0,3.4838,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,228,independent,0,3.5520,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_a_zero_ack_fallback,229,independent,0,3.8711,111044,108369,722128,a58d19033e16e539,3404aa2f489d6c78
candidate,run2,scene_b_motion,406,motion,405,8.2081,119745,117070,722128,9907604201420eb8,3028fc3ccccc6d86
candidate,run2,scene_b_motion,407,motion,406,8.2723,119379,116704,722128,bb2841026995dce4,1ef5661087955770
candidate,run2,scene_b_motion,408,independent,0,6.7757,139570,136895,722128,4b25f0c55c95baf5,cdc4cafa7362f127
candidate,run2,scene_b_motion,409,motion,408,8.0760,118554,115879,722128,501e12b5db1beccb,fb8fb0f88d09b785
candidate,run2,scene_b_motion,410,motion,409,8.1403,118255,115580,722128,510ef6d472eb75e6,8a37c13936e06985
candidate,run2,scene_b_motion,411,motion,410,8.3465,117997,115322,722128,3638496c1e09f35c,004782dad55e3482
candidate,run2,scene_b_motion,412,motion,411,8.1046,117667,114992,722128,998ad3ac0acfe1e3,3ba14ff545735ffa
candidate,run2,scene_b_motion,413,motion,412,8.1466,117559,114884,722128,a166e15f4f15cd60,d5548d25883c81c9
candidate,run2,scene_b_motion,414,motion,413,8.1450,116912,114237,722128,76c532524c302baa,8ba4b13ce67b9ea1
candidate,run2,scene_b_motion,415,motion,414,8.2844,116706,114031,722128,cfdf2aa11e21078a,2a47da80a78d3293
candidate,run2,scene_b_motion,416,independent,0,6.6760,137065,134390,722128,6ee2fcad6eca2c8b,8ceba6dbd5bcf2ee
candidate,run2,scene_b_motion,417,motion,416,8.2027,116321,113646,722128,2fea8c576d326550,19bd7f2587c8c970
candidate,run2,scene_b_motion,418,motion,417,7.9309,116097,113422,722128,03c24d36355ce265,bc5ab71eddc2c9c3
candidate,run2,scene_b_motion,419,motion,418,8.1618,115631,112956,722128,30a4b62803c6770b,170e0a3cc982bba5
candidate,run2,scene_b_motion,420,motion,419,8.0684,115629,112954,722128,d9b0d4392f82b3fe,9d75ffc8c1a00c7b
candidate,run2,scene_b_motion,421,motion,420,7.9605,115210,112535,722128,cb3d3fbec0e02244,183c118116527408
candidate,run2,scene_b_motion,422,motion,421,8.0820,115387,112712,722128,546a6806559d0905,c529ab4e07920cfc
candidate,run2,scene_b_motion,423,motion,422,8.2744,114985,112310,722128,4c3d57cfb87b8dd7,23631e7641874d93
candidate,run2,scene_b_motion,424,independent,0,6.9781,136011,133336,722128,4568d429357d1fd9,96ff55dd9a072835
candidate,run2,scene_b_motion,425,motion,424,8.0721,115021,112346,722128,1a64ced8f4164ff1,c087efefa3af0a0a
candidate,run2,scene_b_motion,426,motion,425,8.0635,114411,111736,722128,6ae4d3344ed2bb22,404056202a3242ca
candidate,run2,scene_b_motion,427,motion,426,8.1661,114548,111873,722128,fbbd5d4d229fbbb2,14fee9efd2ef2db1
candidate,run2,scene_b_motion,428,motion,427,8.0823,113804,111129,722128,8f171ea4316d0d31,39a469771f162bc6
candidate,run2,scene_b_motion,429,motion,428,8.4364,113907,111232,722128,b3ca5aabafca62c3,db218d4c5878b37f
candidate,run2,scene_a_to_b_cut_then_static,806,motion,805,3.8699,4064,1389,722128,98582ddcde0c60e2,dd352862115ae46d
candidate,run2,scene_a_to_b_cut_then_static,807,motion,806,3.9933,4064,1389,722128,98582ddcde0c60e2,023cd67074e9d0bc
candidate,run2,scene_a_to_b_cut_then_static,808,independent,0,3.5806,141562,138887,722128,98582ddcde0c60e2,8eac849217615cdc
candidate,run2,scene_a_to_b_cut_then_static,809,motion,808,3.8809,4064,1389,722128,98582ddcde0c60e2,c805feb560872f3a
candidate,run2,scene_a_to_b_cut_then_static,810,motion,809,3.7323,4064,1389,722128,98582ddcde0c60e2,287ff0d4ac461d81
candidate,run2,scene_a_to_b_cut_then_static,811,motion,810,3.8271,4064,1389,722128,98582ddcde0c60e2,9cfe478ad2e46e50
candidate,run2,scene_a_to_b_cut_then_static,812,motion,811,4.2187,4064,1389,722128,98582ddcde0c60e2,38c6ea2e5b363657
candidate,run2,scene_a_to_b_cut_then_static,813,motion,812,3.8442,4064,1389,722128,98582ddcde0c60e2,38f7a1dee3e5e28e
candidate,run2,scene_a_to_b_cut_then_static,814,motion,813,3.9286,4064,1389,722128,98582ddcde0c60e2,3e21fe67f348e3d5
candidate,run2,scene_a_to_b_cut_then_static,815,motion,814,4.0077,4064,1389,722128,98582ddcde0c60e2,a097328f1215cfa4
candidate,run2,scene_a_to_b_cut_then_static,816,independent,0,3.7261,141562,138887,722128,98582ddcde0c60e2,8eac849217615cdc
candidate,run2,scene_a_to_b_cut_then_static,817,motion,816,3.8804,4064,1389,722128,98582ddcde0c60e2,c6b6beee2246e5e2
candidate,run2,scene_a_to_b_cut_then_static,818,motion,817,3.8972,4064,1389,722128,98582ddcde0c60e2,5b8dce3d0eef6ae9
candidate,run2,scene_a_to_b_cut_then_static,819,motion,818,3.9307,4064,1389,722128,98582ddcde0c60e2,d564c28b3650c878
candidate,run2,scene_a_to_b_cut_then_static,820,motion,819,4.3331,4064,1389,722128,98582ddcde0c60e2,85004bb5b42eb87f
candidate,run2,scene_a_to_b_cut_then_static,821,motion,820,3.8458,4064,1389,722128,98582ddcde0c60e2,a2b639a6328c6cb6
candidate,run2,scene_a_to_b_cut_then_static,822,motion,821,4.0440,4064,1389,722128,98582ddcde0c60e2,f7ac222e5a36e37d
candidate,run2,scene_a_to_b_cut_then_static,823,motion,822,4.0075,4064,1389,722128,98582ddcde0c60e2,e67bb99c24d6f88c
candidate,run2,scene_a_to_b_cut_then_static,824,independent,0,3.6900,141562,138887,722128,98582ddcde0c60e2,8eac849217615cdc
candidate,run2,scene_a_to_b_cut_then_static,825,motion,824,3.7993,4064,1389,722128,98582ddcde0c60e2,cf7fcf08b42d3d0a
candidate,run2,scene_a_to_b_cut_then_static,826,motion,825,3.9658,4064,1389,722128,98582ddcde0c60e2,0fa491a20adbc691
candidate,run2,scene_a_to_b_cut_then_static,827,motion,826,3.9545,4064,1389,722128,98582ddcde0c60e2,59c253575563eb20
candidate,run2,scene_a_to_b_cut_then_static,828,motion,827,3.9665,4064,1389,722128,98582ddcde0c60e2,061053e64d3cada7
candidate,run2,scene_a_to_b_cut_then_static,829,motion,828,4.1730,4064,1389,722128,98582ddcde0c60e2,03965fc7f89e22de
