(0.016,0.001) (0.016,0.001) (0.016,0.001) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,-0.000) (0.014,-0.013) (0.016,0.000) (0.015,0.002) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.006,-0.007) (0.025,0.007) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.015,0.000) (0.018,0.001) (0.016,0.001) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.014,0.002) (0.016,-0.000) (0.016,-0.000) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.000) (0.015,-0.001) (0.016,-0.001) (0.017,-0.001) (0.016,0.003) (0.016,0.002) (0.016,0.002) (0.015,0.001) (0.014,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.001) (0.019,0.001) (0.046,-0.032)
(0.016,0.001) (0.016,0.001) (0.016,0.001) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,-0.000) (0.014,-0.002) (0.016,0.001) (0.015,0.002) (0.017,0.001) (0.016,0.001) (0.016,0.000) (0.017,-0.000) (0.006,-0.006) (0.026,0.006) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.018,0.001) (0.016,0.001) (0.016,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.013,0.001) (0.015,-0.001) (0.015,-0.001) (0.016,0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.016,-0.001) (0.017,-0.001) (0.016,0.002) (0.016,0.002) (0.016,0.001) (0.014,0.001) (0.014,0.000) (0.023,-0.008) (0.023,-0.008) (0.023,-0.008) (0.019,0.000) (0.047,-0.032)
(0.017,-0.005) (0.017,-0.003) (0.017,-0.002) (0.016,-0.002) (0.016,-0.002) (0.016,-0.002) (0.016,-0.003) (0.013,-0.000) (0.016,0.001) (0.014,0.002) (0.016,0.001) (0.015,0.001) (0.015,0.001) (0.016,-0.000) (0.015,0.000) (0.025,0.007) (0.015,0.000) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.012,-0.000) (0.017,0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.014,-0.000) (0.016,-0.001) (0.016,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.000) (0.016,-0.001) (0.016,-0.000) (0.017,0.000) (0.016,0.003) (0.016,0.002) (0.016,0.001) (0.014,0.001) (0.014,0.000) (0.016,0.001) (0.016,0.000) (0.016,0.000) (0.019,0.000) (0.047,-0.032)
(0.016,0.012) (0.016,0.005) (0.016,0.004) (0.017,0.001) (0.016,-0.001) (0.016,-0.002) (0.016,-0.004) (0.013,-0.000) (0.016,0.000) (0.014,0.001) (0.016,0.001) (0.015,0.001) (0.014,0.001) (0.016,-0.000) (0.002,-0.009) (0.001,-0.009) (0.001,-0.009) (0.026,0.007) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.019,0.001) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.016,-0.001) (0.015,-0.001) (0.016,-0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.013,0.001) (0.021,-0.008) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.016,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.017,-0.000) (0.016,0.000) (0.017,0.001) (0.016,0.003) (0.016,0.003) (0.016,0.002) (0.014,0.001) (0.014,0.000) (0.016,0.000) (0.016,0.000) (0.023,-0.008) (0.019,0.000) (0.047,-0.031)
(0.017,-0.020) (0.017,-0.017) (0.016,0.004) (0.017,0.003) (0.016,0.001) (0.016,-0.001) (0.016,-0.003) (0.013,-0.001) (0.016,-0.000) (0.016,0.000) (0.018,0.000) (0.016,0.000) (0.014,0.001) (0.015,0.000) (0.014,0.001) (-0.000,-0.008) (-0.001,-0.008) (0.014,0.001) (0.015,0.000) (0.014,0.000) (0.014,0.000) (0.018,-0.000) (0.016,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.016,-0.000) (0.016,0.000) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.014,0.001) (0.014,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.014,-0.000) (0.015,0.000) (0.015,0.000) (0.017,0.000) (0.016,0.000) (0.017,0.002) (0.016,0.004) (0.016,0.003) (0.016,0.001) (0.014,0.001) (0.014,0.000) (0.023,-0.008) (0.023,-0.008) (0.023,-0.008) (0.031,-0.016) (0.047,-0.031)
(0.017,-0.020) (0.016,-0.002) (0.016,0.002) (0.017,0.002) (0.016,0.001) (0.016,-0.000) (0.016,-0.002) (0.013,-0.000) (0.016,0.000) (0.016,0.000) (0.017,0.000) (0.016,0.000) (0.014,0.001) (0.015,0.000) (0.014,0.001) (0.015,0.001) (0.015,0.001) (0.014,0.001) (0.014,0.000) (0.014,0.000) (0.013,0.000) (0.017,-0.001) (0.016,-0.001) (0.015,-0.001) (0.015,-0.001) (0.014,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.014,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.017,-0.000) (0.016,0.000) (0.017,0.003) (0.016,0.005) (0.016,0.003) (0.016,0.002) (0.014,0.000) (0.014,0.000) (0.023,-0.008) (0.023,-0.008) (0.023,-0.008) (0.031,-0.016) (0.055,-0.039)
(0.017,-0.016) (0.016,-0.001) (0.016,0.001) (0.017,0.001) (0.016,0.001) (0.016,0.000) (0.016,-0.001) (0.013,-0.000) (0.016,-0.000) (0.017,-0.000) (0.017,-0.000) (0.017,-0.001) (0.015,0.000) (0.015,-0.000) (0.015,0.000) (0.014,0.001) (0.015,0.001) (0.015,0.001) (0.014,0.000) (0.014,0.001) (0.014,0.002) (0.017,0.001) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.014,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.014,0.001) (0.013,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.018,-0.001) (0.016,0.000) (0.017,0.003) (0.016,0.004) (0.016,0.002) (0.016,0.001) (0.014,0.000) (0.014,0.000) (0.023,-0.008) (0.023,-0.008) (0.024,-0.008) (0.039,-0.024) (0.057,-0.037)
(0.017,0.004) (0.016,0.002) (0.016,0.001) (0.017,0.001) (0.016,0.001) (0.016,0.000) (0.016,-0.000) (0.012,-0.000) (0.016,-0.000) (0.017,-0.000) (0.017,-0.000) (0.017,-0.000) (0.016,0.000) (0.017,0.001) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.015,0.001) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.017,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.014,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.014,-0.000) (0.013,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.002) (0.015,-0.002) (0.015,-0.002) (0.015,-0.001) (0.015,-0.001) (0.018,-0.000) (0.016,0.000) (0.017,0.004) (0.016,0.004) (0.015,0.002) (0.016,0.002) (0.014,0.000) (0.015,0.000) (0.030,-0.016) (0.023,-0.008) (0.024,-0.008) (0.026,-0.006) (0.040,-0.020)
(0.017,0.018) (0.016,0.006) (0.016,0.002) (0.017,0.000) (0.015,0.001) (0.016,0.000) (0.016,0.000) (0.012,0.000) (0.016,0.000) (0.017,0.000) (0.016,-0.000) (0.016,-0.000) (0.018,0.000) (0.016,-0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.014,-0.001) (0.013,-0.001) (0.015,-0.001) (0.007,0.007) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.002) (0.015,-0.002) (0.015,-0.002) (0.015,-0.001) (0.018,-0.000) (0.016,0.000) (0.017,0.004) (0.016,0.005) (0.015,0.002) (0.016,0.002) (0.014,0.001) (0.015,0.000) (0.023,-0.008) (0.023,-0.008) (0.024,-0.008) (0.026,-0.006) (0.041,-0.019)
(0.017,0.016) (0.016,0.009) (0.016,0.003) (0.017,0.000) (0.015,0.002) (0.016,0.001) (0.016,0.000) (0.012,0.000) (0.016,0.000) (0.018,0.000) (0.017,0.000) (0.017,-0.000) (0.019,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.014,-0.000) (0.013,-0.000) (0.014,-0.000) (-0.001,0.015) (0.015,-0.001) (0.009,0.009) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.002) (0.015,-0.000) (0.015,-0.000) (0.018,0.000) (0.016,0.001) (0.017,0.003) (0.016,0.003) (0.015,0.002) (0.016,0.002) (0.014,0.001) (0.015,0.000) (0.024,-0.008) (0.024,-0.008) (0.024,-0.008) (0.033,-0.014) (0.038,-0.004)
(0.017,0.013) (0.016,0.008) (0.016,0.004) (0.017,0.001) (0.015,0.002) (0.016,0.001) (0.016,0.001) (0.012,0.000) (0.016,0.000) (0.018,0.001) (0.017,0.000) (0.017,0.000) (0.019,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.014,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.013,-0.001) (0.013,-0.000) (0.014,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.003) (0.016,0.000) (0.018,0.001) (0.016,0.002) (0.016,0.004) (0.016,0.004) (0.015,0.003) (0.016,0.002) (0.015,0.001) (0.008,0.008) (0.009,0.009) (0.024,-0.007) (0.024,-0.007) (0.033,-0.014) (0.035,0.016)
(0.018,0.007) (0.016,0.006) (0.016,0.003) (0.017,0.001) (0.015,0.002) (0.016,0.001) (0.016,0.001) (0.012,0.000) (0.016,0.001) (0.019,0.001) (0.016,0.000) (0.016,0.000) (0.019,-0.000) (0.016,-0.001) (0.016,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,-0.001) (0.017,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.013,-0.000) (0.012,0.000) (0.013,-0.000) (0.015,0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.015,0.000) (0.016,0.002) (0.016,0.001) (0.018,0.001) (0.016,0.002) (0.016,0.004) (0.016,0.004) (0.015,0.003) (0.016,0.002) (0.015,0.001) (0.008,0.009) (0.009,0.009) (0.009,0.009) (0.024,-0.007) (0.033,-0.014) (0.037,0.012)
(0.018,0.002) (0.016,0.003) (0.016,0.002) (0.017,0.002) (0.015,0.002) (0.016,0.001) (0.016,-0.000) (0.013,-0.001) (0.018,0.000) (0.019,-0.000) (0.017,0.000) (0.016,0.000) (0.019,-0.000) (0.016,0.003) (0.016,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,-0.001) (0.018,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.016,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.014,-0.001) (0.014,-0.001) (0.013,-0.000) (0.012,0.000) (0.013,0.000) (0.014,0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.016,0.002) (0.016,0.001) (0.018,0.001) (0.016,0.002) (0.016,0.004) (0.016,0.003) (0.015,0.003) (0.016,0.002) (0.015,0.001) (0.008,0.008) (0.009,0.009) (0.017,0.001) (0.024,-0.007) (0.033,-0.015) (0.042,-0.020)
(0.018,0.001) (0.016,0.001) (0.016,0.001) (0.017,0.002) (0.015,0.002) (0.016,0.001) (0.016,0.000) (0.013,-0.001) (0.016,-0.000) (0.020,-0.000) (0.016,-0.000) (0.016,0.000) (0.018,-0.000) (0.016,0.003) (0.016,0.002) (0.016,0.002) (0.016,0.002) (0.015,-0.000) (0.015,-0.001) (0.015,-0.002) (0.014,-0.002) (0.015,-0.002) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.000,0.008) (0.000,0.008) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.014,-0.001) (0.014,-0.000) (0.012,0.000) (0.012,0.000) (0.012,0.000) (0.013,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.016,0.000) (0.016,0.001) (0.016,0.002) (0.016,0.001) (0.018,0.001) (0.016,0.002) (0.016,0.006) (0.016,0.004) (0.015,0.003) (0.016,0.002) (0.015,0.001) (0.017,0.001) (0.017,0.001) (0.001,0.016) (0.025,-0.007) (0.033,-0.015) (0.020,0.078)
(0.018,-0.000) (0.016,0.000) (0.016,0.000) (0.017,0.002) (0.015,0.001) (0.016,0.000) (0.016,-0.000) (0.014,-0.001) (0.016,-0.000) (0.016,-0.000) (0.014,-0.000) (0.014,-0.000) (0.016,-0.000) (0.016,0.003) (0.016,0.002) (0.016,0.002) (0.016,0.002) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.016,0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.018,0.001) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.002) (0.014,0.003) (0.014,0.003) (0.013,0.003) (0.014,0.003) (0.014,0.003) (0.014,0.003) (0.015,0.002) (0.015,0.001) (0.016,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.018,0.001) (0.016,0.003) (0.016,0.007) (0.016,0.004) (0.015,0.003) (0.016,0.002) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.009,0.008) (0.018,0.001) (0.026,-0.006) (0.042,-0.020)
(0.018,0.000) (0.016,-0.000) (0.016,0.000) (0.017,0.001) (0.015,0.001) (0.016,0.001) (0.016,0.000) (0.014,0.001) (0.016,0.003) (0.015,0.003) (0.015,0.003) (0.014,0.004) (0.015,0.004) (0.016,0.004) (0.016,0.004) (0.016,0.003) (0.016,0.003) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.016,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.017,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.014,0.001) (0.014,0.001) (0.014,0.001) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.001) (0.014,0.001) (0.014,0.002) (0.014,0.003) (0.014,0.003) (0.015,0.004) (0.017,0.004) (0.016,0.003) (0.016,0.003) (0.016,0.002) (0.015,0.001) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.008,0.008) (0.018,0.001) (0.020,0.006) (0.020,0.009)
(0.019,0.000) (0.016,-0.000) (0.016,0.000) (0.017,0.001) (0.015,0.002) (0.016,0.003) (0.016,0.003) (0.015,0.001) (0.016,0.001) (0.016,0.000) (0.015,0.000) (0.014,-0.000) (0.019,-0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.017,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.013,0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.016,0.001) (0.015,0.001) (0.016,0.002) (0.016,0.002) (0.015,0.001) (0.016,0.001) (0.016,0.001) (0.017,0.001) (0.017,0.001) (0.008,0.008) (0.018,0.001) (0.020,0.007) (0.020,0.010)
(0.019,-0.000) (0.016,-0.000) (0.016,0.000) (0.017,0.001) (0.015,0.001) (0.016,0.001) (0.016,0.000) (0.015,0.000) (0.016,0.000) (0.016,-0.000) (0.015,-0.000) (0.017,-0.000) (0.029,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.017,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.013,0.000) (0.013,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.001) (0.015,0.002) (0.016,0.003) (0.016,0.002) (0.016,0.001) (0.015,0.001) (0.015,0.001) (0.016,0.000) (0.017,0.000) (0.007,0.007) (0.019,0.001) (0.020,0.008) (0.020,0.007)
(0.019,0.000) (0.016,0.000) (0.016,0.000) (0.017,0.001) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.016,-0.000) (0.015,-0.000) (0.017,-0.000) (0.029,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.000) (0.015,-0.000) (0.017,-0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.014,-0.001) (0.014,-0.000) (0.014,-0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.016,-0.000) (0.017,0.000) (0.031,-0.008) (0.030,-0.008) (0.020,0.014) (0.020,-0.003)
(0.019,0.000) (0.016,0.000) (0.016,0.000) (0.017,0.001) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.016,-0.001) (0.015,-0.001) (0.017,-0.001) (0.029,-0.001) (0.017,-0.001) (0.016,-0.001) (0.016,-0.001) (0.016,-0.001) (0.015,0.001) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.017,-0.000) (0.016,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.014,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.014,-0.000) (0.014,-0.000) (0.014,-0.000) (0.014,-0.000) (0.014,-0.000) (0.014,-0.000) (0.014,-0.000) (0.013,-0.000) (0.013,-0.000) (0.013,-0.000) (0.014,-0.001) (0.017,-0.001) (0.016,-0.001) (0.016,-0.000) (0.016,-0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.014,0.000) (0.015,0.000) (0.014,0.000) (0.017,-0.000) (-0.007,0.015) (0.008,0.007) (0.030,-0.008) (0.026,-0.002) (0.045,-0.020)
(0.019,0.000) (0.016,0.000) (0.016,0.000) (0.017,0.001) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,0.000) (0.016,0.000) (0.017,0.000) (0.024,0.001) (0.035,0.001) (0.034,0.001) (0.017,0.001) (0.016,0.001) (0.016,0.001) (0.016,0.001) (0.014,0.001) (0.015,0.001) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.017,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.015,-0.000) (0.015,0.000) (0.014,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.017,0.000) (0.015,0.000) (0.015,0.000) (0.014,0.000) (0.012,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.016,0.000) (0.015,0.000) (0.016,0.000) (0.016,0.001) (0.014,0.002) (0.015,0.000) (0.013,0.000) (0.017,0.000) (0.031,-0.009) (0.030,-0.009) (0.030,-0.008) (0.030,-0.010) (0.046,-0.020)
(0.019,0.001) (0.016,-0.000) (0.016,0.000) (0.017,0.002) (0.015,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,-0.000) (0.017,-0.000) (0.028,-0.000) (0.035,-0.000) (0.035,-0.000) (0.033,-0.000) (0.016,-0.000) (0.016,-0.000) (0.016,0.000) (0.016,0.001) (0.014,0.001) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.000) (0.015,-0.000) (0.017,-0.001) (0.016,-0.000) (0.015,-0.000) (0.015,-0.001) (0.015,-0.001) (0.016,-0.001) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.014,-0.001) (0.014,-0.000) (0.014,-0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.014,0.000) (0.013,0.000) (0.012,0.000) (0.012,0.001) (0.012,0.001) (0.017,0.001) (0.015,0.001) (0.015,0.001) (0.015,0.001) (0.013,0.001) (0.016,0.001) (0.016,0.001) (0.015,0.001) (0.016,0.001) (0.015,0.001) (0.016,0.001) (0.016,0.001) (0.014,0.001) (0.015,0.000) (0.013,0.001) (0.020,0.001) (0.030,-0.008) (0.030,-0.009) (0.029,-0.009) (0.040,-0.014) (0.050,-0.014)
(0.019,0.000) (0.016,-0.000) (0.017,0.002) (0.016,0.001) (0.015,0.001) (0.016,0.000) (0.016,-0.000) (0.015,-0.000) (0.018,-0.000) (0.027,-0.000) (0.035,-0.000) (0.035,-0.000) (0.017,-0.000) (0.016,-0.000) (0.016,-0.000) (0.015,0.000) (0.015,-0.000) (0.014,0.001) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.015,-0.001) (0.015,-0.000) (0.017,-0.001) (0.016,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.001) (0.016,-0.000) (0.015,-0.001) (0.015,-0.001) (0.015,-0.001) (0.014,-0.001) (0.013,-0.000) (0.014,-0.000) (0.014,-0.000) (0.014,-0.000) (0.014,-0.000) (0.013,-0.000) (0.012,-0.000) (0.012,-0.000) (0.011,-0.000) (0.011,-0.000) (0.018,-0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.013,0.000) (0.015,0.000) (0.015,0.000) (0.015,0.000) (0.016,0.000) (0.015,0.000) (0.016,0.000) (0.016,0.001) (0.014,0.001) (0.015,0.003) (-0.002,0.014) (-0.002,0.013) (-0.002,0.014) (0.010,0.007) (0.019,0.004) (0.017,0.003) (0.017,0.003)
